Adm2_code;Week;Total_cases;Cumulative_cases;WIR_x10000;AR_x10000
cod200280;35;36;722;1,337280788;26,81990914
cod200280;36;80;802;2,971735085;29,79164422
cod200280;37;0;802;0;29,79164422
cod200280;38;4;806;0,148586754;29,94023098
cod200280;39;0;806;0;29,94023098
cod200280;40;0;806;0;29,94023098
cod200280;41;7;813;0,26002682;30,2002578
cod200280;42;5;818;0,185733443;30,38599124
cod200280;43;6;824;0,222880131;30,60887137
cod200280;44;0;824;0;30,60887137
cod200280;45;20;844;0,742933771;31,35180514
cod200280;46;0;844;0;31,35180514
cod200280;47;0;844;0;31,35180514
cod200280;48;0;844;0;31,35180514
cod200280;49;67;911;2,488828133;33,84063328
cod200280;50;7;918;0,26002682;34,1006601
cod200280;51;0;918;0;34,1006601
cod200280;52;0;918;0;34,1006601
cod200280;53;8;926;0,297173508;34,39783361
cod200281;1;0;0;0;0
cod200281;2;0;0;0;0
cod200281;3;0;0;0;0
cod200281;4;0;0;0;0
cod200281;5;17;17;2,659907373;2,659907373
cod200281;6;4;21;0,625860558;3,285767931
cod200281;7;0;21;0;3,285767931
cod200281;8;0;21;0;3,285767931
cod200281;9;0;21;0;3,285767931
cod200281;10;0;21;0;3,285767931
cod200281;11;0;21;0;3,285767931
cod200281;12;1;22;0,15646514;3,44223307
cod200281;13;11;33;1,721116535;5,163349606
cod200281;14;3;36;0,469395419;5,632745024
cod200281;15;0;36;0;5,632745024
cod200281;16;9;45;1,408186256;7,040931281
cod200281;17;1;46;0,15646514;7,19739642
cod200281;18;11;57;1,721116535;8,918512955
cod200281;19;0;57;0;8,918512955
cod200281;20;3;60;0,469395419;9,387908374
cod200281;21;6;66;0,938790837;10,32669921
cod200281;22;13;79;2,034046814;12,36074603
cod200281;23;0;79;0;12,36074603
cod200281;24;0;79;0;12,36074603
cod200281;25;8;87;1,251721117;13,61246714
cod200281;26;7;94;1,095255977;14,70772312
cod200281;27;4;98;0,625860558;15,33358368
cod200281;28;0;98;0;15,33358368
cod200281;29;0;98;0;15,33358368
cod200281;30;0;98;0;15,33358368
cod200281;31;1;99;0,15646514;15,49004882
cod200281;32;0;99;0;15,49004882
cod200281;33;0;99;0;15,49004882
cod200281;34;1;100;0,15646514;15,64651396
cod200281;35;1;101;0,15646514;15,8029791
cod200281;36;4;105;0,625860558;16,42883965
cod200281;37;0;105;0;16,42883965
cod200281;38;0;105;0;16,42883965
cod200281;39;0;105;0;16,42883965
cod200281;40;0;105;0;16,42883965
cod200281;41;1;106;0,15646514;16,58530479
cod200281;42;0;106;0;16,58530479
cod200281;43;0;106;0;16,58530479
cod200281;44;0;106;0;16,58530479
cod200281;45;7;113;1,095255977;17,68056077
cod200281;46;0;113;0;17,68056077
cod200281;47;0;113;0;17,68056077
cod200281;48;0;113;0;17,68056077
cod200281;49;0;113;0;17,68056077
cod200281;50;1;114;0,15646514;17,83702591
cod200281;51;0;114;0;17,83702591
cod200281;52;0;114;0;17,83702591
cod200281;53;0;114;0;17,83702591
cod200284;1;0;0;0;0
cod200284;2;0;0;0;0
cod200284;3;0;0;0;0
cod200284;4;0;0;0;0
cod200284;5;0;0;0;0
cod200284;6;0;0;0;0
cod200284;7;0;0;0;0
cod200284;8;0;0;0;0
cod200284;9;0;0;0;0
cod200284;10;0;0;0;0
cod200284;11;0;0;0;0
cod200284;12;0;0;0;0
cod200284;13;0;0;0;0
cod200284;14;2;2;0,333333333;0,333333333
cod200284;15;0;2;0;0,333333333
cod200284;16;0;2;0;0,333333333
cod200284;17;0;2;0;0,333333333
cod200284;18;0;2;0;0,333333333
cod200284;19;0;2;0;0,333333333
cod200284;20;0;2;0;0,333333333
cod200284;21;0;2;0;0,333333333
cod200284;22;0;2;0;0,333333333
cod200284;23;0;2;0;0,333333333
cod200284;24;0;2;0;0,333333333
cod200284;25;0;2;0;0,333333333
cod200284;26;0;2;0;0,333333333
cod200284;27;0;2;0;0,333333333
cod200284;28;0;2;0;0,333333333
cod200284;29;0;2;0;0,333333333
cod200284;30;0;2;0;0,333333333
cod200284;31;0;2;0;0,333333333
cod200284;32;0;2;0;0,333333333
cod200284;33;0;2;0;0,333333333
cod200284;34;0;2;0;0,333333333
cod200284;35;0;2;0;0,333333333
cod200284;36;0;2;0;0,333333333
cod200284;37;0;2;0;0,333333333
cod200284;38;0;2;0;0,333333333
cod200284;39;0;2;0;0,333333333
cod200284;40;0;2;0;0,333333333
cod200284;41;0;2;0;0,333333333
cod200284;42;0;2;0;0,333333333
cod200284;43;0;2;0;0,333333333
cod200284;44;0;2;0;0,333333333
cod200284;45;0;2;0;0,333333333
cod200284;46;0;2;0;0,333333333
cod200284;47;0;2;0;0,333333333
cod200284;48;0;2;0;0,333333333
cod200284;49;0;2;0;0,333333333
cod200284;50;0;2;0;0,333333333
cod200284;51;0;2;0;0,333333333
cod200284;52;0;2;0;0,333333333
cod200284;53;0;2;0;0,333333333
cod200286;1;0;0;0;0
cod200286;2;0;0;0;0
cod200286;3;0;0;0;0
cod200286;4;0;0;0;0
cod200286;5;3;3;0,353594286;0,353594286
cod200286;6;0;3;0;0,353594286
cod200286;7;0;3;0;0,353594286
cod200286;8;0;3;0;0,353594286
cod200286;9;0;3;0;0,353594286
cod200286;10;0;3;0;0,353594286
cod200286;11;0;3;0;0,353594286
cod200286;12;0;3;0;0,353594286
cod200286;13;0;3;0;0,353594286
cod200286;14;0;3;0;0,353594286
cod200286;15;0;3;0;0,353594286
cod200286;16;0;3;0;0,353594286
cod200286;17;0;3;0;0,353594286
cod200286;18;0;3;0;0,353594286
cod200286;19;0;3;0;0,353594286
cod200286;20;0;3;0;0,353594286
cod200286;21;0;3;0;0,353594286
cod200286;22;0;3;0;0,353594286
cod200286;23;0;3;0;0,353594286
cod200286;24;0;3;0;0,353594286
cod200286;25;0;3;0;0,353594286
cod200286;26;0;3;0;0,353594286
cod200286;27;0;3;0;0,353594286
cod200286;28;0;3;0;0,353594286
cod200286;29;0;3;0;0,353594286
cod200286;30;0;3;0;0,353594286
cod200286;31;0;3;0;0,353594286
cod200286;32;0;3;0;0,353594286
cod200286;33;0;3;0;0,353594286
cod200286;34;0;3;0;0,353594286
cod200286;35;0;3;0;0,353594286
cod200286;36;4;7;0,471459048;0,825053334
cod200286;37;0;7;0;0,825053334
cod200286;38;0;7;0;0,825053334
cod200286;39;0;7;0;0,825053334
cod200286;40;0;7;0;0,825053334
cod200286;41;0;7;0;0,825053334
cod200286;42;0;7;0;0,825053334
cod200286;43;0;7;0;0,825053334
cod200286;44;0;7;0;0,825053334
cod200286;45;0;7;0;0,825053334
cod200286;46;0;7;0;0,825053334
cod200286;47;0;7;0;0,825053334
cod200286;48;0;7;0;0,825053334
cod200286;49;0;7;0;0,825053334
cod200286;50;0;7;0;0,825053334
cod200286;51;0;7;0;0,825053334
cod200286;52;0;7;0;0,825053334
cod200286;53;0;7;0;0,825053334
cod200295;1;0;0;0;0
cod200295;2;0;0;0;0
cod200295;3;4;4;0,324680595;0,324680595
cod200295;4;11;15;0,892871638;1,217552233
cod200295;5;13;28;1,055211935;2,272764168
cod200295;6;1;29;0,081170149;2,353934317
cod200295;7;10;39;0,811701489;3,165635806
cod200295;8;0;39;0;3,165635806
cod200295;9;11;50;0,892871638;4,058507443
cod200295;10;0;50;0;4,058507443
cod200295;11;0;50;0;4,058507443
cod200295;12;0;50;0;4,058507443
cod200295;13;10;60;0,811701489;4,870208932
cod200295;14;13;73;1,055211935;5,925420867
cod200295;15;0;73;0;5,925420867
cod200295;16;16;89;1,298722382;7,224143249
cod200295;17;0;89;0;7,224143249
cod200295;18;3;92;0,243510447;7,467653696
cod200295;19;0;92;0;7,467653696
cod200295;20;4;96;0,324680595;7,792334291
cod200295;21;0;96;0;7,792334291
cod200295;22;4;100;0,324680595;8,117014887
cod200295;23;0;100;0;8,117014887
cod200295;24;0;100;0;8,117014887
cod200295;25;1;101;0,081170149;8,198185035
cod200295;26;1;102;0,081170149;8,279355184
cod200295;27;10;112;0,811701489;9,091056673
cod200295;28;0;112;0;9,091056673
cod200295;29;0;112;0;9,091056673
cod200295;30;0;112;0;9,091056673
cod200295;31;1;113;0,081170149;9,172226822
cod200295;32;0;113;0;9,172226822
cod200295;33;0;113;0;9,172226822
cod200295;34;0;113;0;9,172226822
cod200295;35;1;114;0,081170149;9,253396971
cod200295;36;0;114;0;9,253396971
cod200295;37;1;115;0,081170149;9,33456712
cod200295;38;4;119;0,324680595;9,659247715
cod200295;39;0;119;0;9,659247715
cod200295;40;8;127;0,649361191;10,30860891
cod200295;41;1;128;0,081170149;10,38977905
cod200295;42;0;128;0;10,38977905
cod200295;43;1;129;0,081170149;10,4709492
cod200295;44;0;129;0;10,4709492
cod200295;45;7;136;0,568191042;11,03914025
cod200295;46;0;136;0;11,03914025
cod200295;47;1;137;0,081170149;11,12031039
cod200295;48;0;137;0;11,12031039
cod200295;49;0;137;0;11,12031039
cod200295;50;1;138;0,081170149;11,20148054
cod200295;51;0;138;0;11,20148054
cod200295;52;0;138;0;11,20148054
cod200295;53;0;138;0;11,20148054
cod200297;1;0;0;0;0
cod200297;2;0;0;0;0
cod200297;3;2;2;0,167740204;0,167740204
cod200297;4;0;2;0;0,167740204
cod200297;5;1;3;0,083870102;0,251610306
cod200297;6;0;3;0;0,251610306
cod200297;7;19;22;1,593531938;1,845142244
cod200297;8;71;93;5,954777241;7,799919485
cod200297;9;0;93;0;7,799919485
cod200297;10;0;93;0;7,799919485
cod200297;11;0;93;0;7,799919485
cod200297;12;67;160;5,619296833;13,41921632
cod200297;13;56;216;4,696725711;18,11594203
cod200297;14;5;221;0,41935051;18,53529254
cod200297;15;0;221;0;18,53529254
cod200297;16;51;272;4,277375201;22,81266774
cod200297;17;22;294;1,845142244;24,65780998
cod200297;18;14;308;1,174181428;25,83199141
cod200297;19;0;308;0;25,83199141
cod200297;20;5;313;0,41935051;26,25134192
cod200297;21;10;323;0,83870102;27,09004294
cod200297;22;8;331;0,670960816;27,76100376
cod200297;23;0;331;0;27,76100376
cod200297;24;0;331;0;27,76100376
cod200297;25;0;331;0;27,76100376
cod200297;26;0;331;0;27,76100376
cod200297;27;0;331;0;27,76100376
cod200297;28;0;331;0;27,76100376
cod200297;29;0;331;0;27,76100376
cod200297;30;0;331;0;27,76100376
cod200297;31;0;331;0;27,76100376
cod200297;32;0;331;0;27,76100376
cod200297;33;0;331;0;27,76100376
cod200297;34;0;331;0;27,76100376
cod200297;35;1;332;0,083870102;27,84487386
cod200297;36;24;356;2,012882448;29,85775631
cod200297;37;0;356;0;29,85775631
cod200297;38;0;356;0;29,85775631
cod200297;39;0;356;0;29,85775631
cod200297;40;0;356;0;29,85775631
cod200297;41;0;356;0;29,85775631
cod200297;42;0;356;0;29,85775631
cod200297;43;0;356;0;29,85775631
cod200297;44;0;356;0;29,85775631
cod200297;45;1;357;0,083870102;29,94162641
cod200297;46;0;357;0;29,94162641
cod200297;47;0;357;0;29,94162641
cod200297;48;0;357;0;29,94162641
cod200297;49;114;471;9,561191626;39,50281804
cod200297;50;0;471;0;39,50281804
cod200297;51;0;471;0;39,50281804
cod200297;52;0;471;0;39,50281804
cod200297;53;0;471;0;39,50281804
cod200299;1;0;0;0;0
cod200299;2;0;0;0;0
cod200299;3;0;0;0;0
cod200299;4;0;0;0;0
cod200299;5;0;0;0;0
cod200299;6;0;0;0;0
cod200299;7;0;0;0;0
cod200299;8;0;0;0;0
cod200299;9;0;0;0;0
cod200299;10;0;0;0;0
cod200299;11;0;0;0;0
cod200299;12;0;0;0;0
cod200299;13;0;0;0;0
cod200299;14;0;0;0;0
cod200299;15;0;0;0;0
cod200299;16;0;0;0;0
cod200299;17;0;0;0;0
cod200299;18;0;0;0;0
cod200299;19;0;0;0;0
cod200299;20;0;0;0;0
cod200299;21;0;0;0;0
cod200299;22;0;0;0;0
cod200299;23;0;0;0;0
cod200299;24;0;0;0;0
cod200299;25;0;0;0;0
cod200299;26;0;0;0;0
cod200299;27;0;0;0;0
cod200299;28;0;0;0;0
cod200299;29;0;0;0;0
cod200299;30;0;0;0;0
cod200299;31;0;0;0;0
cod200299;32;0;0;0;0
cod200299;33;0;0;0;0
cod200299;34;0;0;0;0
cod200299;35;0;0;0;0
cod200299;36;0;0;0;0
cod200299;37;0;0;0;0
cod200299;38;0;0;0;0
cod200299;39;0;0;0;0
cod200299;40;0;0;0;0
cod200299;41;0;0;0;0
cod200299;42;0;0;0;0
cod200299;43;0;0;0;0
cod200299;44;0;0;0;0
cod200299;45;0;0;0;0
cod200299;46;0;0;0;0
cod200299;47;0;0;0;0
cod200299;48;0;0;0;0
cod200299;49;0;0;0;0
cod200299;50;0;0;0;0
cod200299;51;0;0;0;0
cod200299;52;0;0;0;0
cod200299;53;0;0;0;0
cod200301;1;0;0;0;0
cod200301;2;0;0;0;0
cod200301;3;1;1;0,165601298;0,165601298
cod200301;4;0;1;0;0,165601298
cod200301;5;0;1;0;0,165601298
cod200301;6;0;1;0;0,165601298
cod200301;7;0;1;0;0,165601298
cod200301;8;0;1;0;0,165601298
cod200301;9;0;1;0;0,165601298
cod200301;10;0;1;0;0,165601298
cod200301;11;0;1;0;0,165601298
cod200301;12;0;1;0;0,165601298
cod200301;13;0;1;0;0,165601298
cod200301;14;0;1;0;0,165601298
cod200301;15;0;1;0;0,165601298
cod200301;16;0;1;0;0,165601298
cod200301;17;0;1;0;0,165601298
cod200301;18;1;2;0,165601298;0,331202597
cod200301;19;0;2;0;0,331202597
cod200301;20;0;2;0;0,331202597
cod200301;21;0;2;0;0,331202597
cod200301;22;0;2;0;0,331202597
cod200301;23;0;2;0;0,331202597
cod200301;24;0;2;0;0,331202597
cod200301;25;0;2;0;0,331202597
cod200301;26;0;2;0;0,331202597
cod200301;27;0;2;0;0,331202597
cod200301;28;0;2;0;0,331202597
cod200301;29;0;2;0;0,331202597
cod200301;30;0;2;0;0,331202597
cod200301;31;0;2;0;0,331202597
cod200301;32;0;2;0;0,331202597
cod200301;33;0;2;0;0,331202597
cod200301;34;0;2;0;0,331202597
cod200301;35;0;2;0;0,331202597
cod200301;36;0;2;0;0,331202597
cod200301;37;0;2;0;0,331202597
cod200301;38;0;2;0;0,331202597
cod200301;39;0;2;0;0,331202597
cod200301;40;0;2;0;0,331202597
cod200301;41;0;2;0;0,331202597
cod200301;42;0;2;0;0,331202597
cod200301;43;0;2;0;0,331202597
cod200301;44;0;2;0;0,331202597
cod200301;45;0;2;0;0,331202597
cod200301;46;0;2;0;0,331202597
cod200301;47;0;2;0;0,331202597
cod200301;48;0;2;0;0,331202597
cod200301;49;0;2;0;0,331202597
cod200301;50;0;2;0;0,331202597
cod200301;51;0;2;0;0,331202597
cod200301;52;0;2;0;0,331202597
cod200301;53;0;2;0;0,331202597
cod200302;1;0;0;0;0
cod200302;2;1;1;0,108950264;0,108950264
cod200302;3;0;1;0;0,108950264
cod200302;4;0;1;0;0,108950264
cod200302;5;2;3;0,217900528;0,326850793
cod200302;6;6;9;0,653701585;0,980552378
cod200302;7;0;9;0;0,980552378
cod200302;8;5;14;0,544751321;1,525303699
cod200302;9;0;14;0;1,525303699
cod200302;10;3;17;0,326850793;1,852154491
cod200302;11;0;17;0;1,852154491
cod200302;12;0;17;0;1,852154491
cod200302;13;0;17;0;1,852154491
cod200302;14;14;31;1,525303699;3,37745819
cod200302;15;0;31;0;3,37745819
cod200302;16;1;32;0,108950264;3,486408455
cod200302;17;0;32;0;3,486408455
cod200302;18;10;42;1,089502642;4,575911097
cod200302;19;0;42;0;4,575911097
cod200302;20;20;62;2,179005284;6,754916381
cod200302;21;17;79;1,852154491;8,607070872
cod200302;22;0;79;0;8,607070872
cod200302;23;1;80;0,108950264;8,716021136
cod200302;24;0;80;0;8,716021136
cod200302;25;8;88;0,871602114;9,58762325
cod200302;26;0;88;0;9,58762325
cod200302;27;0;88;0;9,58762325
cod200302;28;0;88;0;9,58762325
cod200302;29;4;92;0,435801057;10,02342431
cod200302;30;0;92;0;10,02342431
cod200302;31;0;92;0;10,02342431
cod200302;32;4;96;0,435801057;10,45922536
cod200302;33;2;98;0,217900528;10,67712589
cod200302;34;3;101;0,326850793;11,00397668
cod200302;35;3;104;0,326850793;11,33082748
cod200302;36;0;104;0;11,33082748
cod200302;37;0;104;0;11,33082748
cod200302;38;1;105;0,108950264;11,43977774
cod200302;39;1;106;0,108950264;11,54872801
cod200302;40;0;106;0;11,54872801
cod200302;41;2;108;0,217900528;11,76662853
cod200302;42;1;109;0,108950264;11,8755788
cod200302;43;1;110;0,108950264;11,98452906
cod200302;44;0;110;0;11,98452906
cod200302;45;9;119;0,980552378;12,96508144
cod200302;46;0;119;0;12,96508144
cod200302;47;0;119;0;12,96508144
cod200302;48;0;119;0;12,96508144
cod200302;49;0;119;0;12,96508144
cod200302;50;1;120;0,108950264;13,0740317
cod200302;51;0;120;0;13,0740317
cod200302;52;0;120;0;13,0740317
cod200302;53;0;120;0;13,0740317
cod200303;1;0;0;0;0
cod200303;2;2;2;0,355517634;0,355517634
cod200303;3;0;2;0;0,355517634
cod200303;4;0;2;0;0,355517634
cod200303;5;26;28;4,621729238;4,977246871
cod200303;6;1;29;0,177758817;5,155005688
cod200303;7;2;31;0,355517634;5,510523322
cod200303;8;2;33;0,355517634;5,866040956
cod200303;9;0;33;0;5,866040956
cod200303;10;3;36;0,533276451;6,399317406
cod200303;11;0;36;0;6,399317406
cod200303;12;8;44;1,422070535;7,821387941
cod200303;13;28;72;4,977246871;12,79863481
cod200303;14;23;95;4,088452787;16,8870876
cod200303;15;0;95;0;16,8870876
cod200303;16;50;145;8,887940842;25,77502844
cod200303;17;50;195;8,887940842;34,66296928
cod200303;18;38;233;6,75483504;41,41780432
cod200303;19;1;234;0,177758817;41,59556314
cod200303;20;29;263;5,155005688;46,75056883
cod200303;21;0;263;0;46,75056883
cod200303;22;23;286;4,088452787;50,83902162
cod200303;23;7;293;1,244311718;52,08333333
cod200303;24;0;293;0;52,08333333
cod200303;25;13;306;2,310864619;54,39419795
cod200303;26;10;316;1,777588168;56,17178612
cod200303;27;0;316;0;56,17178612
cod200303;28;0;316;0;56,17178612
cod200303;29;4;320;0,711035267;56,88282139
cod200303;30;0;320;0;56,88282139
cod200303;31;0;320;0;56,88282139
cod200303;32;2;322;0,355517634;57,23833902
cod200303;33;0;322;0;57,23833902
cod200303;34;3;325;0,533276451;57,77161547
cod200303;35;4;329;0,711035267;58,48265074
cod200303;36;25;354;4,443970421;62,92662116
cod200303;37;0;354;0;62,92662116
cod200303;38;1;355;0,177758817;63,10437998
cod200303;39;4;359;0,711035267;63,81541524
cod200303;40;0;359;0;63,81541524
cod200303;41;6;365;1,066552901;64,88196815
cod200303;42;1;366;0,177758817;65,05972696
cod200303;43;1;367;0,177758817;65,23748578
cod200303;44;0;367;0;65,23748578
cod200303;45;12;379;2,133105802;67,37059158
cod200303;46;0;379;0;67,37059158
cod200303;47;2;381;0,355517634;67,72610922
cod200303;48;0;381;0;67,72610922
cod200303;49;1;382;0,177758817;67,90386803
cod200303;50;1;383;0,177758817;68,08162685
cod200303;51;0;383;0;68,08162685
cod200303;52;0;383;0;68,08162685
cod200303;53;0;383;0;68,08162685
cod200305;1;0;0;0;0
cod200305;2;0;0;0;0
cod200305;3;5;5;0,375147245;0,375147245
cod200305;4;8;13;0,600235592;0,975382838
cod200305;5;17;30;1,275500634;2,250883472
cod200305;6;0;30;0;2,250883472
cod200305;7;5;35;0,375147245;2,626030717
cod200305;8;0;35;0;2,626030717
cod200305;9;5;40;0,375147245;3,001177962
cod200305;10;0;40;0;3,001177962
cod200305;11;0;40;0;3,001177962
cod200305;12;0;40;0;3,001177962
cod200305;13;7;47;0,525206143;3,526384106
cod200305;14;10;57;0,750294491;4,276678596
cod200305;15;0;57;0;4,276678596
cod200305;16;10;67;0,750294491;5,026973087
cod200305;17;0;67;0;5,026973087
cod200305;18;6;73;0,450176694;5,477149781
cod200305;19;0;73;0;5,477149781
cod200305;20;11;84;0,82532394;6,302473721
cod200305;21;5;89;0,375147245;6,677620966
cod200305;22;12;101;0,900353389;7,577974355
cod200305;23;1;102;0,075029449;7,653003804
cod200305;24;0;102;0;7,653003804
cod200305;25;6;108;0,450176694;8,103180498
cod200305;26;1;109;0,075029449;8,178209947
cod200305;27;7;116;0,525206143;8,703416091
cod200305;28;0;116;0;8,703416091
cod200305;29;0;116;0;8,703416091
cod200305;30;0;116;0;8,703416091
cod200305;31;1;117;0,075029449;8,77844554
cod200305;32;0;117;0;8,77844554
cod200305;33;0;117;0;8,77844554
cod200305;34;0;117;0;8,77844554
cod200305;35;2;119;0,150058898;8,928504438
cod200305;36;1;120;0,075029449;9,003533887
cod200305;37;1;121;0,075029449;9,078563336
cod200305;38;2;123;0,150058898;9,228622234
cod200305;39;0;123;0;9,228622234
cod200305;40;1;124;0,075029449;9,303651683
cod200305;41;1;125;0,075029449;9,378681132
cod200305;42;0;125;0;9,378681132
cod200305;43;0;125;0;9,378681132
cod200305;44;0;125;0;9,378681132
cod200305;45;4;129;0,300117796;9,678798929
cod200305;46;0;129;0;9,678798929
cod200305;47;0;129;0;9,678798929
cod200305;48;0;129;0;9,678798929
cod200305;49;0;129;0;9,678798929
cod200305;50;0;129;0;9,678798929
cod200305;51;0;129;0;9,678798929
cod200305;52;5;134;0,375147245;10,05394617
cod200305;53;6;140;0,450176694;10,50412287
cod200307;1;0;0;0;0
cod200307;2;0;0;0;0
cod200307;3;0;0;0;0
cod200307;4;0;0;0;0
cod200307;5;0;0;0;0
cod200307;6;18;18;1,449287031;1,449287031
cod200307;7;0;18;0;1,449287031
cod200307;8;0;18;0;1,449287031
cod200307;9;0;18;0;1,449287031
cod200307;10;2;20;0,161031892;1,610318924
cod200307;11;0;20;0;1,610318924
cod200307;12;0;20;0;1,610318924
cod200307;13;0;20;0;1,610318924
cod200307;14;7;27;0,563611623;2,173930547
cod200307;15;0;27;0;2,173930547
cod200307;16;0;27;0;2,173930547
cod200307;17;0;27;0;2,173930547
cod200307;18;0;27;0;2,173930547
cod200307;19;0;27;0;2,173930547
cod200307;20;0;27;0;2,173930547
cod200307;21;0;27;0;2,173930547
cod200307;22;0;27;0;2,173930547
cod200307;23;2;29;0,161031892;2,334962439
cod200307;24;0;29;0;2,334962439
cod200307;25;40;69;3,220637847;5,555600287
cod200307;26;15;84;1,207739193;6,763339479
cod200307;27;0;84;0;6,763339479
cod200307;28;0;84;0;6,763339479
cod200307;29;4;88;0,322063785;7,085403264
cod200307;30;2;90;0,161031892;7,246435156
cod200307;31;0;90;0;7,246435156
cod200307;32;0;90;0;7,246435156
cod200307;33;0;90;0;7,246435156
cod200307;34;0;90;0;7,246435156
cod200307;35;0;90;0;7,246435156
cod200307;36;8;98;0,644127569;7,890562726
cod200307;37;0;98;0;7,890562726
cod200307;38;0;98;0;7,890562726
cod200307;39;0;98;0;7,890562726
cod200307;40;0;98;0;7,890562726
cod200307;41;0;98;0;7,890562726
cod200307;42;0;98;0;7,890562726
cod200307;43;0;98;0;7,890562726
cod200307;44;0;98;0;7,890562726
cod200307;45;35;133;2,818058116;10,70862084
cod200307;46;0;133;0;10,70862084
cod200307;47;0;133;0;10,70862084
cod200307;48;0;133;0;10,70862084
cod200307;49;0;133;0;10,70862084
cod200307;50;0;133;0;10,70862084
cod200307;51;0;133;0;10,70862084
cod200307;52;0;133;0;10,70862084
cod200307;53;0;133;0;10,70862084
cod200308;1;0;0;0;0
cod200308;2;0;0;0;0
cod200308;3;0;0;0;0
cod200308;4;0;0;0;0
cod200308;5;9;9;0,467071462;0,467071462
cod200308;6;0;9;0;0,467071462
cod200308;7;0;9;0;0,467071462
cod200308;8;0;9;0;0,467071462
cod200308;9;0;9;0;0,467071462
cod200308;10;0;9;0;0,467071462
cod200308;11;0;9;0;0,467071462
cod200308;12;0;9;0;0,467071462
cod200308;13;1;10;0,051896829;0,518968291
cod200308;14;0;10;0;0,518968291
cod200308;15;0;10;0;0,518968291
cod200308;16;1;11;0,051896829;0,57086512
cod200308;17;0;11;0;0,57086512
cod200308;18;0;11;0;0,57086512
cod200308;19;0;11;0;0,57086512
cod200308;20;0;11;0;0,57086512
cod200308;21;0;11;0;0,57086512
cod200308;22;0;11;0;0,57086512
cod200308;23;0;11;0;0,57086512
cod200308;24;0;11;0;0,57086512
cod200308;25;0;11;0;0,57086512
cod200308;26;0;11;0;0,57086512
cod200308;27;0;11;0;0,57086512
cod200308;28;0;11;0;0,57086512
cod200308;29;0;11;0;0,57086512
cod200308;30;0;11;0;0,57086512
cod200308;31;0;11;0;0,57086512
cod200308;32;0;11;0;0,57086512
cod200308;33;0;11;0;0,57086512
cod200308;34;0;11;0;0,57086512
cod200308;35;0;11;0;0,57086512
cod200308;36;2;13;0,103793658;0,674658778
cod200308;37;0;13;0;0,674658778
cod200308;38;0;13;0;0,674658778
cod200308;39;0;13;0;0,674658778
cod200308;40;0;13;0;0,674658778
cod200308;41;0;13;0;0,674658778
cod200308;42;0;13;0;0,674658778
cod200308;43;0;13;0;0,674658778
cod200308;44;0;13;0;0,674658778
cod200308;45;0;13;0;0,674658778
cod200308;46;0;13;0;0,674658778
cod200308;47;0;13;0;0,674658778
cod200308;48;0;13;0;0,674658778
cod200308;49;13;26;0,674658778;1,349317557
cod200308;50;0;26;0;1,349317557
cod200308;51;0;26;0;1,349317557
cod200308;52;0;26;0;1,349317557
cod200308;53;0;26;0;1,349317557
cod200309;1;0;0;0;0
cod200309;2;0;0;0;0
cod200309;3;0;0;0;0
cod200309;4;0;0;0;0
cod200309;5;1;1;0,086195008;0,086195008
